node,degree,degree_centrality,closeness_centrality,betweness_centrality,eigenvector_centrality,clustering
2460,169,4.19E-02,1.56E-02,9.19E-06,1.73E-04,7.97E-01
2461,124,3.07E-02,1.33E-02,2.14E-05,4.27E-06,6.37E-01
2462,96,2.38E-02,1.29E-02,1.46E-05,1.20E-04,7.48E-01
2463,126,3.12E-02,1.38E-02,3.85E-05,7.07E-06,6.64E-01
2464,202,5.00E-02,1.60E-02,1.01E-05,2.71E-04,7.49E-01
2465,60,1.49E-02,1.18E-02,5.02E-06,1.70E-06,8.58E-01
2466,11,2.72E-03,2.48E-04,2.87E-06,5.10E-07,7.82E-01
2467,130,3.22E-02,1.36E-02,3.67E-06,2.24E-04,8.44E-01
2468,177,4.38E-02,1.58E-02,2.07E-04,2.77E-04,5.53E-01
2469,135,3.34E-02,1.34E-02,6.85E-06,2.46E-04,8.72E-01
2470,1,2.48E-04,0,0,8.65E-13,0
2471,132,3.27E-02,1.30E-02,4.49E-05,9.99E-06,6.38E-01
2472,77,1.91E-02,9.36E-03,8.27E-05,2.06E-06,5.66E-01
2473,49,1.21E-02,1.04E-02,3.86E-05,3.09E-06,5.31E-01
2474,26,6.44E-03,2.04E-03,3.73E-05,1.89E-08,3.94E-01
2475,97,2.40E-02,9.51E-03,3.76E-06,7.20E-06,6.84E-01
2476,36,8.92E-03,9.18E-03,2.18E-06,5.73E-05,5.84E-01
2477,113,2.80E-02,1.06E-02,7.35E-07,2.18E-04,8.57E-01
2478,93,2.30E-02,1.34E-02,4.44E-05,1.57E-04,5.59E-01
2479,46,1.14E-02,8.51E-03,2.53E-07,4.14E-06,8.83E-01
2480,27,6.69E-03,5.76E-03,8.09E-06,6.28E-07,5.47E-01
2481,3,7.43E-04,4.95E-04,1.23E-08,1.02E-12,6.67E-01
2482,160,3.96E-02,1.34E-02,1.11E-05,4.52E-04,8.17E-01
2483,3,7.43E-04,4.95E-04,0,8.65E-13,1.00E+00
2484,126,3.12E-02,1.10E-02,5.26E-06,3.50E-04,8.42E-01
2485,137,3.39E-02,1.25E-02,3.96E-06,3.69E-04,8.31E-01
2486,18,4.46E-03,1.27E-03,8.86E-06,2.88E-07,7.65E-01
2487,9,2.23E-03,4.95E-04,1.23E-08,5.91E-12,7.50E-01
2488,39,9.66E-03,1.40E-03,7.72E-06,2.75E-08,4.62E-01
2489,108,2.67E-02,1.11E-02,1.18E-06,3.59E-04,8.54E-01
2490,15,3.71E-03,1.03E-03,3.24E-05,6.09E-07,6.76E-01
2491,121,3.00E-02,1.13E-02,4.73E-05,1.16E-05,6.14E-01
2492,178,4.41E-02,1.30E-02,7.33E-06,7.16E-04,7.92E-01
2493,6,1.49E-03,5.16E-04,3.34E-08,4.54E-07,8.00E-01
2494,39,9.66E-03,2.86E-03,1.94E-06,3.15E-09,6.69E-01
2495,145,3.59E-02,1.21E-02,3.22E-06,5.74E-04,8.01E-01
2496,22,5.45E-03,7.56E-03,0,5.62E-07,9.09E-01
2497,25,6.19E-03,7.74E-04,4.53E-06,1.35E-08,5.13E-01
2498,94,2.33E-02,9.07E-03,3.20E-05,7.75E-06,6.21E-01
2499,93,2.30E-02,9.91E-03,1.60E-05,2.01E-04,6.87E-01
2500,181,4.48E-02,1.12E-02,7.84E-06,8.52E-04,7.80E-01
2501,76,1.88E-02,1.13E-02,7.29E-05,3.44E-05,4.79E-01
2502,43,1.06E-02,9.34E-03,1.05E-05,1.14E-06,5.53E-01
2503,16,3.96E-03,3.71E-04,4.14E-07,5.36E-09,8.83E-01
2504,151,3.74E-02,1.02E-02,2.11E-06,6.17E-04,8.19E-01
2505,5,1.24E-03,2.48E-04,0,9.20E-09,1.00E+00
2506,124,3.07E-02,1.13E-02,4.49E-06,5.31E-04,8.04E-01
2507,201,4.98E-02,1.25E-02,1.22E-05,1.33E-03,7.39E-01
2508,98,2.43E-02,1.01E-02,2.39E-05,1.40E-05,7.05E-01
2509,134,3.32E-02,9.37E-03,2.94E-05,2.50E-05,5.46E-01
2510,138,3.42E-02,1.11E-02,6.10E-05,7.10E-05,5.96E-01
2511,140,3.47E-02,1.06E-02,3.29E-05,9.23E-05,5.71E-01
2512,105,2.60E-02,1.02E-02,1.59E-04,1.01E-04,5.12E-01
2513,15,3.71E-03,4.95E-04,3.58E-08,2.73E-07,8.38E-01
2514,9,2.23E-03,1.47E-03,1.72E-05,2.31E-08,7.50E-01
2515,13,3.22E-03,7.43E-04,2.44E-06,2.58E-07,8.08E-01
2516,88,2.18E-02,8.48E-03,1.10E-05,5.83E-05,6.44E-01
2517,6,1.49E-03,0,0,4.27E-09,1.00E+00
2518,48,1.19E-02,6.47E-03,1.18E-05,3.42E-05,5.12E-01
2519,35,8.67E-03,7.67E-03,5.31E-06,3.84E-05,7.65E-01
2520,165,4.09E-02,9.69E-03,2.56E-05,1.40E-03,8.06E-01
2521,141,3.49E-02,1.10E-02,1.01E-05,1.21E-03,8.25E-01
2522,14,3.47E-03,2.24E-03,7.26E-08,1.47E-05,5.38E-01
2523,17,4.21E-03,9.73E-04,1.07E-05,1.52E-08,4.56E-01
2524,13,3.22E-03,7.10E-03,1.03E-06,4.27E-05,7.18E-01
2525,35,8.67E-03,2.11E-03,2.23E-05,1.86E-06,6.20E-01
2526,191,4.73E-02,1.13E-02,4.01E-05,1.88E-03,6.69E-01
2527,4,9.91E-04,2.48E-04,2.47E-05,8.46E-08,6.67E-01
2528,7,1.73E-03,8.81E-04,3.07E-08,3.52E-09,8.57E-01
2529,36,8.92E-03,6.23E-03,3.46E-05,2.87E-06,5.44E-01
2530,29,7.18E-03,6.23E-03,1.28E-05,2.21E-04,5.71E-01
2531,23,5.70E-03,2.54E-03,1.20E-05,1.49E-06,5.06E-01
2532,106,2.63E-02,8.67E-03,8.54E-07,1.32E-03,8.92E-01
2533,99,2.45E-02,8.30E-03,9.98E-06,8.86E-05,6.95E-01
2534,18,4.46E-03,3.30E-04,4.33E-06,7.10E-09,6.99E-01
2535,11,2.72E-03,5.16E-04,1.41E-06,2.66E-11,5.27E-01
2536,63,1.56E-02,7.44E-03,7.14E-06,7.69E-04,7.53E-01
2537,95,2.35E-02,8.80E-03,1.22E-05,5.48E-05,5.95E-01
2538,56,1.39E-02,2.79E-03,4.94E-05,3.94E-07,6.28E-01
2539,140,3.47E-02,8.67E-03,2.32E-06,1.97E-03,8.40E-01
2540,31,7.68E-03,1.74E-03,4.72E-05,4.72E-07,3.31E-01
2541,2,4.95E-04,0,0,1.06E-09,1.00E+00
2542,196,4.85E-02,1.09E-02,4.82E-05,2.82E-03,6.96E-01
2543,294,7.28E-02,1.25E-02,1.06E-03,2.40E-03,3.60E-01
2544,30,7.43E-03,6.19E-04,1.42E-07,4.85E-04,6.28E-01
2545,9,2.23E-03,0,0,3.53E-06,6.39E-01
2546,144,3.57E-02,7.69E-03,1.28E-05,2.83E-03,8.04E-01
2547,54,1.34E-02,2.60E-03,1.13E-06,3.22E-05,6.74E-01
2548,8,1.98E-03,8.34E-04,0,4.57E-09,9.29E-01
2549,161,3.99E-02,7.88E-03,1.96E-06,3.00E-03,8.39E-01
2550,162,4.01E-02,8.03E-03,1.83E-05,3.43E-03,7.93E-01
2551,158,3.91E-02,8.37E-03,1.97E-05,4.71E-03,7.67E-01
2552,112,2.77E-02,5.84E-03,1.14E-06,4.08E-03,8.65E-01
2553,173,4.28E-02,5.97E-03,1.00E-05,5.43E-03,7.95E-01
2554,93,2.30E-02,6.02E-03,3.25E-07,2.67E-03,8.95E-01
2555,135,3.34E-02,4.13E-03,2.77E-05,5.64E-04,6.12E-01
2556,131,3.24E-02,5.63E-03,1.27E-06,4.47E-03,8.17E-01
2557,31,7.68E-03,1.90E-03,1.10E-05,1.25E-06,5.72E-01
2558,22,5.45E-03,1.10E-03,4.03E-06,7.66E-09,3.38E-01
2559,165,4.09E-02,6.81E-03,6.02E-06,5.67E-03,8.18E-01
2560,201,4.98E-02,8.28E-03,6.36E-05,7.98E-03,6.93E-01
2561,155,3.84E-02,5.67E-03,6.11E-06,8.97E-03,7.96E-01
2562,14,3.47E-03,5.66E-04,9.58E-07,1.64E-08,3.96E-01
2563,110,2.72E-02,5.18E-03,6.31E-07,6.26E-03,8.49E-01
2564,188,4.66E-02,6.37E-03,7.44E-06,1.32E-02,7.60E-01
2565,4,9.91E-04,9.30E-04,2.04E-08,1.20E-12,8.33E-01
2566,26,6.44E-03,1.15E-03,7.34E-06,6.95E-07,6.40E-01
2567,116,2.87E-02,3.34E-03,2.44E-05,2.09E-03,6.35E-01
2568,11,2.72E-03,1.10E-03,0,6.78E-06,8.91E-01
2569,1,2.48E-04,0,0,8.65E-13,0
2570,21,5.20E-03,5.66E-04,3.92E-06,1.17E-08,3.86E-01
2571,30,7.43E-03,1.87E-03,1.74E-06,3.69E-06,5.10E-01
2572,19,4.71E-03,0,0,4.84E-04,7.02E-01
2573,152,3.76E-02,5.11E-03,3.41E-06,1.15E-02,8.37E-01
2574,103,2.55E-02,3.87E-03,9.31E-07,9.35E-03,8.25E-01
2575,141,3.49E-02,4.78E-03,3.27E-06,1.06E-02,7.69E-01
2576,45,1.11E-02,3.47E-03,9.92E-07,4.05E-03,6.31E-01
2577,20,4.95E-03,5.57E-04,4.34E-06,1.74E-08,5.32E-01
2578,164,4.06E-02,5.23E-03,2.00E-06,1.49E-02,8.32E-01
2579,116,2.87E-02,3.96E-03,4.29E-07,1.98E-02,8.84E-01
2580,6,1.49E-03,0,0,6.73E-09,8.00E-01
2581,24,5.94E-03,1.11E-03,1.15E-05,2.34E-05,3.01E-01
2582,101,2.50E-02,1.99E-03,3.26E-06,9.93E-04,7.11E-01
2583,46,1.14E-02,2.70E-03,1.75E-05,1.46E-07,6.90E-01
2584,15,3.71E-03,1.49E-03,5.08E-08,4.15E-05,7.52E-01
2585,40,9.91E-03,2.43E-03,4.79E-07,1.12E-07,7.40E-01
2586,187,4.63E-02,4.92E-03,2.57E-06,2.36E-02,7.98E-01
2587,19,4.71E-03,0,0,8.40E-09,5.38E-01
2588,91,2.25E-02,1.88E-03,3.44E-06,6.59E-04,7.03E-01
2589,79,1.96E-02,2.20E-03,3.33E-06,5.49E-04,7.34E-01
2590,197,4.88E-02,4.85E-03,6.51E-06,3.30E-02,7.46E-01
2591,96,2.38E-02,3.24E-03,3.29E-07,2.17E-02,8.74E-01
2592,125,3.10E-02,2.46E-03,1.27E-05,1.03E-03,5.85E-01
2593,185,4.58E-02,4.04E-03,1.26E-06,4.11E-02,7.89E-01
2594,94,2.33E-02,1.70E-03,3.73E-06,7.68E-04,5.10E-01
2595,3,7.43E-04,0,0,1.53E-08,1.00E+00
2596,1,2.48E-04,0,0,8.65E-13,0
2597,105,2.60E-02,1.98E-03,8.03E-06,2.07E-03,6.42E-01
2598,164,4.06E-02,2.50E-03,2.93E-05,2.14E-03,5.59E-01
2599,14,3.47E-03,7.74E-04,3.06E-07,5.36E-04,8.57E-01
2600,182,4.51E-02,3.81E-03,2.31E-06,4.45E-02,7.46E-01
2601,190,4.71E-02,3.58E-03,1.68E-06,5.60E-02,7.66E-01
2602,198,4.90E-02,3.82E-03,9.74E-06,6.87E-02,7.28E-01
2603,68,1.68E-02,1.43E-03,1.30E-05,4.48E-05,5.94E-01
2604,196,4.85E-02,3.52E-03,2.96E-05,7.45E-02,7.55E-01
2605,17,4.21E-03,4.95E-04,1.56E-07,4.44E-04,5.59E-01
2606,75,1.86E-02,2.33E-03,2.45E-07,5.20E-02,9.01E-01
2607,195,4.83E-02,2.97E-03,1.63E-06,1.00E-01,7.46E-01
2608,99,2.45E-02,1.10E-03,1.80E-06,1.64E-03,5.66E-01
2609,49,1.21E-02,7.74E-04,4.21E-07,1.86E-03,9.38E-01
2610,51,1.26E-02,1.50E-03,3.00E-05,1.57E-05,4.05E-01
2611,207,5.13E-02,2.50E-03,6.41E-06,1.17E-01,6.69E-01
2612,28,6.93E-03,0,0,3.68E-06,6.56E-01
2613,31,7.68E-03,7.43E-04,4.73E-09,2.29E-02,8.47E-01
2614,17,4.21E-03,7.74E-04,4.70E-06,1.39E-08,4.41E-01
2615,185,4.58E-02,2.48E-03,1.50E-06,1.43E-01,7.79E-01
2616,100,2.48E-02,1.21E-03,9.13E-06,1.22E-03,6.17E-01
2617,114,2.82E-02,7.43E-04,7.06E-06,1.88E-03,6.09E-01
2618,23,5.70E-03,3.30E-04,3.06E-06,3.95E-08,4.47E-01
2619,164,4.06E-02,1.76E-03,8.66E-07,1.62E-01,7.96E-01
2620,55,1.36E-02,2.62E-03,1.14E-05,2.94E-07,6.62E-01
2621,6,1.49E-03,0,0,5.08E-09,9.33E-01
2622,21,5.20E-03,2.48E-04,1.79E-05,1.41E-02,5.86E-01
2623,130,3.22E-02,1.32E-03,3.45E-07,1.23E-01,8.20E-01
2624,188,4.66E-02,1.73E-03,3.90E-06,2.09E-01,7.69E-01
2625,186,4.61E-02,1.49E-03,1.04E-06,2.51E-01,7.83E-01
2626,34,8.42E-03,1.76E-03,9.93E-06,2.32E-07,6.20E-01
2627,41,1.02E-02,2.31E-03,3.11E-06,8.11E-08,7.21E-01
2628,28,6.93E-03,2.48E-04,1.73E-06,4.22E-08,6.06E-01
2629,127,3.15E-02,7.92E-04,2.35E-06,3.27E-03,6.26E-01
2630,173,4.28E-02,1.03E-03,1.05E-06,2.72E-01,8.00E-01
2631,116,2.87E-02,2.48E-04,2.10E-07,2.82E-01,8.19E-01
2632,7,1.73E-03,0,0,1.02E-08,9.05E-01
2633,41,1.02E-02,1.90E-03,7.63E-07,1.84E-07,7.34E-01
2634,5,1.24E-03,0,0,8.51E-08,4.00E-01
2635,20,4.95E-03,0,0,4.04E-04,6.63E-01
2636,38,9.41E-03,1.43E-03,6.77E-07,1.44E-07,7.60E-01
2637,35,8.67E-03,5.66E-04,8.65E-07,2.29E-05,5.71E-01
2638,166,4.11E-02,7.43E-04,5.85E-07,3.44E-01,8.24E-01
2639,37,9.16E-03,1.22E-03,2.34E-05,5.86E-07,7.19E-01
2640,56,1.39E-02,1.35E-03,2.15E-05,6.84E-07,6.30E-01
2641,19,4.71E-03,5.66E-04,9.92E-07,3.99E-06,6.02E-01
2642,127,3.15E-02,7.43E-04,1.18E-05,2.44E-03,4.36E-01
2643,100,2.48E-02,2.48E-04,1.18E-07,3.20E-03,7.28E-01
2644,27,6.69E-03,0,0,3.85E-08,4.22E-01
2645,54,1.34E-02,1.49E-03,9.94E-06,6.58E-07,6.46E-01
2646,135,3.34E-02,3.30E-04,1.90E-07,2.87E-01,7.83E-01
2647,48,1.19E-02,8.84E-04,2.81E-06,5.12E-07,6.98E-01
2648,48,1.19E-02,7.92E-04,1.25E-06,5.33E-07,6.78E-01
2649,122,3.02E-02,0,0,4.49E-03,6.38E-01
2650,18,4.46E-03,0,0,2.54E-03,8.17E-01
2651,7,1.73E-03,0,0,1.52E-08,6.19E-01
2652,49,1.21E-02,0,0,5.77E-04,8.90E-01
2653,72,1.78E-02,0,0,2.74E-03,7.73E-01
2654,151,3.74E-02,2.48E-04,2.29E-07,4.11E-01,8.48E-01
2655,168,4.16E-02,0,0,5.10E-01,8.25E-01
2656,16,3.96E-03,0,0,1.38E-08,4.08E-01
2657,52,1.29E-02,7.43E-04,5.68E-07,6.87E-07,7.05E-01
2658,36,8.92E-03,4.95E-04,5.19E-07,7.33E-07,7.17E-01
2659,58,1.44E-02,2.48E-04,5.59E-06,7.59E-07,4.01E-01
2660,38,9.41E-03,0,0,8.88E-07,7.65E-01
2661,99,2.45E-02,5.26E-02,0,1.42E-14,4.68E-01
2662,37,9.16E-03,4.69E-02,0,1.42E-14,4.11E-01
2663,26,6.44E-03,3.82E-02,0,1.42E-14,5.08E-01
2664,83,2.06E-02,5.02E-02,0,1.42E-14,5.55E-01
2665,50,1.24E-02,5.12E-02,0,1.42E-14,2.71E-01
2666,61,1.51E-02,4.28E-02,0,1.42E-14,6.34E-01
2667,20,4.95E-03,4.81E-02,0,1.42E-14,3.16E-01
2668,34,8.42E-03,4.85E-02,0,1.42E-14,2.39E-01
2669,97,2.40E-02,5.13E-02,7.42E-06,1.94E-14,5.38E-01
2670,19,4.71E-03,8.17E-03,0,1.42E-14,7.95E-01
2671,6,1.49E-03,1.69E-02,0,1.42E-14,1.00E+00
2672,37,9.16E-03,4.16E-02,0,1.42E-14,5.89E-01
2673,29,7.18E-03,4.56E-02,1.44E-07,1.68E-14,6.48E-01
2674,70,1.73E-02,4.59E-02,6.57E-07,1.68E-14,6.31E-01
2675,38,9.41E-03,4.87E-02,1.00E-06,1.68E-14,4.20E-01
2676,83,2.06E-02,5.00E-02,4.66E-06,2.28E-14,5.64E-01
2677,15,3.71E-03,3.15E-02,2.81E-04,4.44E-14,2.57E-01
2678,9,2.23E-03,2.39E-02,4.17E-05,7.14E-14,8.06E-01
2679,93,2.30E-02,5.05E-02,2.25E-06,1.77E-14,4.70E-01
2680,53,1.31E-02,4.55E-02,1.16E-07,1.77E-14,6.09E-01
2681,45,1.11E-02,4.53E-02,3.91E-08,1.74E-14,5.61E-01
2682,16,3.96E-03,3.49E-02,0,1.42E-14,5.92E-01
2683,78,1.93E-02,4.68E-02,4.01E-06,2.82E-14,4.34E-01
2684,28,6.93E-03,3.81E-02,5.63E-07,1.68E-14,7.09E-01
2685,12,2.97E-03,3.51E-02,0,1.42E-14,5.45E-01
2686,24,5.94E-03,3.88E-02,3.22E-07,1.73E-14,4.57E-01
2687,21,5.20E-03,4.63E-02,6.32E-07,1.68E-14,7.62E-01
2688,11,2.72E-03,3.11E-02,3.06E-05,2.22E-14,3.64E-01
2689,67,1.66E-02,4.81E-02,1.78E-05,3.90E-14,5.71E-01
2690,31,7.68E-03,5.40E-02,9.22E-06,1.68E-14,2.26E-01
2691,3,7.43E-04,4.95E-04,0,1.42E-14,1.00E+00
2692,5,1.24E-03,2.66E-02,7.63E-07,1.68E-14,8.00E-01
2693,18,4.46E-03,3.14E-02,4.28E-05,2.20E-14,3.20E-01
2694,93,2.30E-02,5.82E-02,8.79E-05,3.77E-14,5.08E-01
2695,11,2.72E-03,3.64E-02,0,1.42E-14,8.18E-01
2696,19,4.71E-03,4.26E-02,0,1.42E-14,3.98E-01
2697,16,3.96E-03,2.60E-02,4.24E-07,1.68E-14,5.17E-01
2698,69,1.71E-02,4.67E-02,3.27E-06,2.70E-14,6.20E-01
2699,13,3.22E-03,6.62E-03,0,1.68E-14,9.36E-01
2700,15,3.71E-03,3.96E-02,0,1.42E-14,2.10E-01
2701,26,6.44E-03,3.86E-02,2.82E-06,1.98E-14,8.25E-01
2702,24,5.94E-03,4.29E-02,1.95E-05,2.29E-14,3.33E-01
2703,18,4.46E-03,7.88E-03,8.05E-06,1.98E-14,8.56E-01
2704,2,4.95E-04,0,0,1.42E-14,1.00E+00
2705,27,6.69E-03,4.07E-02,3.97E-07,3.21E-14,6.84E-01
2706,67,1.66E-02,4.50E-02,1.71E-05,3.68E-14,4.77E-01
2707,15,3.71E-03,4.09E-02,2.96E-05,5.12E-14,3.62E-01
2708,34,8.42E-03,4.00E-02,4.74E-06,2.60E-14,6.54E-01
2709,12,2.97E-03,3.72E-02,4.08E-06,1.68E-14,4.09E-01
2710,13,3.22E-03,3.40E-02,3.65E-07,1.68E-14,5.26E-01
2711,31,7.68E-03,4.90E-02,9.11E-06,1.94E-14,3.46E-01
2712,44,1.09E-02,4.82E-02,0,1.42E-14,5.13E-01
2713,31,7.68E-03,5.14E-02,0,1.42E-14,4.86E-01
2714,3,7.43E-04,1.42E-02,8.27E-08,1.77E-14,6.67E-01
2715,32,7.92E-03,4.18E-02,0,1.42E-14,3.02E-01
2716,95,2.35E-02,5.42E-02,3.27E-05,2.75E-14,2.97E-01
2717,54,1.34E-02,4.20E-02,1.10E-06,3.73E-14,7.64E-01
2718,37,9.16E-03,4.10E-02,0,1.42E-14,3.30E-01
2719,100,2.48E-02,4.69E-02,4.38E-05,4.18E-14,4.24E-01
2720,49,1.21E-02,3.99E-02,4.33E-06,2.67E-14,4.57E-01
2721,6,1.49E-03,1.68E-02,0,1.68E-14,1.00E+00
2722,3,7.43E-04,3.05E-02,0,1.42E-14,1.00E+00
2723,12,2.97E-03,3.76E-02,2.29E-06,2.33E-14,4.55E-01
2724,70,1.73E-02,4.30E-02,3.04E-04,3.09E-14,2.83E-01
2725,8,1.98E-03,2.78E-02,1.59E-05,2.40E-14,3.57E-01
2726,17,4.21E-03,3.60E-02,1.00E-07,1.68E-14,5.96E-01
2727,13,3.22E-03,3.66E-02,9.35E-07,1.68E-14,4.23E-01
2728,38,9.41E-03,3.94E-02,9.62E-06,2.49E-14,5.06E-01
2729,63,1.56E-02,4.32E-02,2.52E-05,3.70E-14,4.70E-01
2730,89,2.20E-02,4.95E-02,6.91E-05,3.79E-14,2.03E-01
2731,29,7.18E-03,3.77E-02,5.53E-07,2.85E-14,6.53E-01
2732,8,1.98E-03,1.73E-03,0,1.42E-14,9.64E-01
2733,24,5.94E-03,3.63E-02,0,1.42E-14,6.67E-01
2734,26,6.44E-03,4.43E-02,1.67E-05,1.68E-14,1.57E-01
2735,19,4.71E-03,3.57E-02,8.59E-06,2.28E-14,2.34E-01
2736,5,1.24E-03,2.92E-02,0,1.42E-14,1.00E+00
2737,21,5.20E-03,3.45E-02,1.29E-05,3.48E-14,4.10E-01
2738,83,2.06E-02,4.54E-02,7.39E-05,5.59E-14,4.03E-01
2739,31,7.68E-03,3.34E-02,6.13E-06,3.08E-14,3.74E-01
2740,2,4.95E-04,0,0,1.42E-14,1.00E+00
2741,57,1.41E-02,4.24E-02,2.97E-06,3.57E-14,4.69E-01
2742,116,2.87E-02,5.05E-02,3.28E-05,3.79E-14,4.06E-01
2743,51,1.26E-02,4.17E-02,7.61E-06,6.25E-14,4.95E-01
2744,13,3.22E-03,3.63E-02,1.35E-03,6.89E-14,5.90E-01
2745,33,8.17E-03,3.16E-02,1.48E-06,2.44E-14,4.38E-01
2746,15,3.71E-03,4.06E-02,1.98E-09,1.68E-14,7.90E-01
2747,13,3.22E-03,3.78E-02,5.68E-08,1.68E-14,5.77E-01
2748,75,1.86E-02,5.15E-02,1.01E-04,3.93E-14,3.50E-01
2749,53,1.31E-02,4.23E-02,3.02E-05,4.39E-14,5.62E-01
2750,85,2.11E-02,4.32E-02,4.12E-06,6.25E-14,5.83E-01
2751,35,8.67E-03,4.91E-02,5.50E-05,2.64E-14,3.21E-01
2752,7,1.73E-03,3.75E-02,2.21E-05,2.27E-14,4.29E-01
2753,52,1.29E-02,3.89E-02,6.01E-06,5.06E-14,5.55E-01
2754,122,3.02E-02,5.35E-02,2.85E-04,1.27E-13,4.08E-01
2755,89,2.20E-02,3.55E-02,4.60E-06,8.77E-14,5.59E-01
2756,45,1.11E-02,3.16E-02,2.16E-06,6.99E-14,6.40E-01
2757,83,2.06E-02,3.35E-02,4.26E-06,1.08E-13,5.48E-01
2758,46,1.14E-02,4.10E-02,2.07E-05,3.27E-14,3.52E-01
2759,22,5.45E-03,4.63E-02,1.52E-05,1.73E-14,2.64E-01
2760,11,2.72E-03,2.95E-02,6.05E-05,3.27E-14,4.91E-01
2761,28,6.93E-03,3.10E-02,4.18E-07,5.53E-14,5.82E-01
2762,21,5.20E-03,3.98E-02,5.86E-04,3.22E-14,3.19E-01
2763,63,1.56E-02,3.45E-02,8.94E-06,1.11E-13,4.63E-01
2764,25,6.19E-03,3.19E-02,3.82E-04,9.35E-14,3.13E-01
2765,47,1.16E-02,3.98E-02,5.70E-06,3.38E-14,7.96E-01
2766,13,3.22E-03,3.01E-02,6.92E-07,2.73E-14,5.51E-01
2767,6,1.49E-03,5.47E-03,0,1.68E-14,1.00E+00
2768,28,6.93E-03,3.79E-02,1.94E-06,2.11E-14,3.12E-01
2769,12,2.97E-03,2.19E-02,5.47E-06,4.01E-14,5.30E-01
2770,41,1.02E-02,4.00E-02,7.35E-06,3.27E-14,8.44E-01
2771,14,3.47E-03,3.38E-02,5.92E-06,1.68E-14,6.48E-01
2772,34,8.42E-03,3.86E-02,2.82E-04,4.71E-14,1.78E-01
2773,57,1.41E-02,3.27E-02,3.10E-06,6.69E-14,5.34E-01
2774,6,1.49E-03,1.24E-03,0,1.42E-14,9.33E-01
2775,27,6.69E-03,3.23E-02,5.48E-05,3.71E-14,5.27E-01
2776,6,1.49E-03,1.78E-03,0,1.42E-14,7.33E-01
2777,83,2.06E-02,3.42E-02,1.05E-05,1.62E-13,5.63E-01
2778,95,2.35E-02,4.65E-02,3.56E-05,5.45E-14,4.31E-01
2779,19,4.71E-03,2.78E-02,1.48E-07,2.33E-14,7.84E-01
2780,59,1.46E-02,4.24E-02,5.07E-05,5.93E-14,2.86E-01
2781,66,1.63E-02,4.46E-02,7.22E-05,6.22E-14,4.03E-01
2782,98,2.43E-02,3.41E-02,1.04E-05,1.84E-13,4.97E-01
2783,33,8.17E-03,3.97E-02,8.67E-06,3.34E-14,3.66E-01
2784,28,6.93E-03,3.53E-02,1.21E-05,3.09E-14,2.67E-01
2785,44,1.09E-02,3.84E-02,6.20E-05,6.80E-14,3.49E-01
2786,102,2.53E-02,3.84E-02,6.04E-05,2.22E-13,4.55E-01
2787,49,1.21E-02,4.63E-02,2.30E-04,5.99E-14,2.83E-01
2788,2,4.95E-04,2.48E-04,0,1.42E-14,1.00E+00
2789,19,4.71E-03,2.16E-02,3.21E-06,2.84E-14,4.39E-01
2790,9,2.23E-03,3.19E-02,1.23E-05,2.57E-14,4.72E-01
2791,12,2.97E-03,3.75E-02,3.79E-06,1.94E-14,2.88E-01
2792,3,7.43E-04,2.48E-04,0,1.68E-14,1.00E+00
2793,99,2.45E-02,4.40E-02,7.54E-05,8.78E-14,4.44E-01
2794,19,4.71E-03,2.66E-02,3.95E-07,4.22E-14,7.66E-01
2795,24,5.94E-03,3.83E-02,4.63E-05,4.94E-14,2.75E-01
2796,60,1.49E-02,4.03E-02,2.29E-05,7.37E-14,5.49E-01
2797,27,6.69E-03,3.60E-02,6.08E-06,4.32E-14,6.64E-01
2798,3,7.43E-04,1.63E-03,6.13E-09,2.43E-14,6.67E-01
2799,8,1.98E-03,1.98E-03,0,1.42E-14,9.64E-01
2800,82,2.03E-02,3.39E-02,8.96E-06,2.51E-13,5.60E-01
2801,10,2.48E-03,2.27E-02,3.90E-08,2.70E-14,8.00E-01
2802,10,2.48E-03,3.19E-02,1.48E-05,1.82E-14,6.89E-01
2803,22,5.45E-03,3.58E-02,3.60E-05,3.04E-14,2.51E-01
2804,9,2.23E-03,3.16E-02,1.42E-06,1.68E-14,4.72E-01
2805,8,1.98E-03,3.04E-02,0,1.42E-14,4.64E-01
2806,50,1.24E-02,3.23E-02,3.44E-05,1.95E-13,4.60E-01
2807,22,5.45E-03,2.34E-02,2.20E-05,3.47E-14,4.03E-01
2808,3,7.43E-04,2.48E-04,0,1.72E-14,1.00E+00
2809,19,4.71E-03,1.47E-02,1.80E-06,3.24E-14,4.97E-01
2810,58,1.44E-02,3.31E-02,3.95E-05,2.55E-13,5.16E-01
2811,7,1.73E-03,3.08E-02,1.40E-06,1.68E-14,4.76E-01
2812,25,6.19E-03,3.61E-02,1.01E-04,6.28E-14,1.87E-01
2813,27,6.69E-03,3.79E-02,7.94E-04,8.13E-14,1.99E-01
2814,2,4.95E-04,0,0,1.42E-14,1.00E+00
2815,57,1.41E-02,3.10E-02,2.03E-06,2.13E-13,6.80E-01
2816,11,2.72E-03,2.41E-02,1.01E-07,2.70E-14,8.36E-01
2817,5,1.24E-03,7.92E-04,0,1.68E-14,1.00E+00
2818,16,3.96E-03,3.13E-02,2.35E-04,6.48E-14,2.17E-01
2819,24,5.94E-03,3.34E-02,1.05E-05,3.12E-14,2.79E-01
2820,15,3.71E-03,2.33E-02,2.93E-06,2.29E-14,5.43E-01
